"building","geometryTitle","constructionTimeStart","municipalicy"
"http://kulturnav.org/48e50b69-7eae-4e17-93b9-614e41669a8e","Garde kyrka","1130","Gotland"
"http://kulturnav.org/c03412d5-7f6a-4281-a2d3-f5fd8c63bfbe","Gardisten 4, Flerbostadshus","1913","Stockholm"
"http://kulturnav.org/c9ac77f7-0334-42ef-b021-4e3eb5053889","Gerlofssonska villan, Borgholm","1903","Borgholm"
"http://kulturnav.org/bf045534-0cc9-474a-8142-642da1d1d755","Germunds kapell","1971","Markaryd"
"http://kulturnav.org/e3159b00-8a7c-4b34-860a-9e05d3dff082","Gernandtska lyckan 4, Trevåningshus","1929","Lund"
"http://kulturnav.org/01c03640-8c4d-4a5d-9ce3-da67477897be","Gernandtska lyckan 5, Fyravåningshus","1928","Lund"
"http://kulturnav.org/87fd760f-f5c2-46d6-bfd3-5d2d6702991a","Gideonsbergskyrkan","1972","Västerås"
"http://kulturnav.org/1693a5f3-ed77-4986-befd-7c138cec842e","Gillbergska barnhemmet","1926","Uppsala"
"http://kulturnav.org/fc79d99c-f08f-4e4b-970c-55182cd2045e","Gislaveds bibliotek","2007","Gislaved"
"http://kulturnav.org/63cd716a-e155-4102-95b7-7c80b63af382","Gladan 7","1951","Stockholm"
"http://kulturnav.org/7a530f69-1488-4c2a-a43b-6d50742fc37c","Glaven 8, Stadshagsgården- vård- och ålderdomshem","1954","Stockholm"
"http://kulturnav.org/99399cb3-73be-4092-b923-f883437219e1","Globen","1987","Stockholm"
"http://kulturnav.org/9bfc90b3-e232-40d0-b0ea-86fcad5b98b2","Glädjen 6, Femvåningshus","1910","Lund"
"http://kulturnav.org/6106d603-713a-41d0-9941-6d3791c47d4e","Glöstorpskyrkan","1976","Göteborg"
"http://kulturnav.org/bca7b542-6b22-4ded-996c-d1a6e3374771","Gotska sandöns kapell","1950","Gotland"
"http://kulturnav.org/e69ff319-f5c1-4b4d-9be4-bb2d6c3744ab","Grand Hôtel","1872","Stockholm"
"http://kulturnav.org/dc3f7886-184c-4ee2-b285-0d9b1e02beec","Grand Hotel, Helsingborg","1923","Helsingborg"
"http://kulturnav.org/0394600a-4d58-49ad-9035-e399435ccb24","Granhults kyrka","1217","Uppvidinge"
"http://kulturnav.org/f565ec67-2602-425f-a206-e66e03fd6ecb","Graninge kyrka","1967","Nacka"
"http://kulturnav.org/bb79a6b2-8781-439f-bb46-9801eaf80c69","Grimstaskolan","1955","Stockholm"
"http://kulturnav.org/3b90061b-fa62-4cfb-8e96-1cca2e61edd9","Gripsholms slott","1500","Strängnäs"
"http://kulturnav.org/d84ca35b-6d95-4164-86b4-62fac04e3907","Gräshagskyrkan","1962","Jönköping"
"http://kulturnav.org/9e98c078-29b5-47cf-95fb-9f041c5ae593","Gräshagsskolan","1961","Jönköping"
"http://kulturnav.org/3f975d44-3e9a-4ccb-9da1-869bcbb2a49d","Gråbröder 11, Elektricitetsverk","1907","Lund"
"http://kulturnav.org/6367fed0-4794-488c-800e-5b3522d16ef3","Gråbröder 18, Trevåningshus","1907","Lund"
"http://kulturnav.org/12bfb882-596a-41b3-b394-c6ac86571977","Gråbröder 26, Tvåvåningshus","1934","Lund"
"http://kulturnav.org/ad39c232-f9f2-4216-8c1f-33a8092e8ea2","Gubbängshallen","1956","Stockholm"
"http://kulturnav.org/53c1a1e9-5efa-4081-9ebd-c6407efa3907","Guldhedens vattentorn","1951","Göteborg"
"http://kulturnav.org/d791f621-9c95-451b-ae25-2810bdc3fe7d","Guldrummet, Historiska museet","1993","Stockholm"
"http://kulturnav.org/374da7b0-711b-4672-9c36-667d432dbde9","Gustaf Vasa kyrka","1901","Stockholm"
"http://kulturnav.org/66085fed-f598-41e9-9cce-e447c0f471ef","Gustav Adolf torg 18, F. d. bankhus","1914","Stockholm"
"http://kulturnav.org/ff0b8a98-77f7-4896-9f3f-ee0259645422","Gustav Adolfs torg","1997","Malmö"
"http://kulturnav.org/dc6ad850-7269-4ef3-9db4-3c515ef09248","Gustav III:s paviljong, Haga","1787","Solna"
"http://kulturnav.org/ba169fe4-882b-426b-bae8-9530d2226f23","Gustavianum","1620","Uppsala"
"http://kulturnav.org/8814ed23-8036-4f1f-8d40-1c9c0206f61d","Gyllene ratten, Kungens Kurva","1957","Stockholm"
"http://kulturnav.org/6f5e8d16-f973-40d2-85c2-515b5f23fbcf","Gyllenfors kapell","1937","Gislaved"
"http://kulturnav.org/86b7db40-1d86-4668-9922-3db1303e130f","Gymnastik- och idrottshögskolan","1943","Stockholm"
"http://kulturnav.org/03336ab3-9e96-430c-a078-fb78643374dd","Gällivare kyrka","1878","Gällivare"
"http://kulturnav.org/832b1cd0-14b1-4c09-878b-f207f30df377","Gärdesskolan","1945","Stockholm"
"http://kulturnav.org/a6546dd8-1b46-46d0-9da1-1cfb5f7d3900","Gärdet, Biograf Gärdet Cinema","1939","Stockholm"
"http://kulturnav.org/2ee95c33-d546-403f-8e9a-80bff98194a4","Gävle brandstation","1889","Gävle"
"http://kulturnav.org/2cc90b5f-71ef-4f7d-88e9-6b99fa8988f4","Gävle kapellkrematorium","1958","Gävle"
"http://kulturnav.org/3bc7ee1f-2b42-482d-acfb-8a73d103c74e","Gävle konserthus","1996","Gävle"
"http://kulturnav.org/b3db3402-3cc3-4e76-9d38-c9a1eb17007f","Gävle södra station","1925","Gävle"
"http://kulturnav.org/383cde8e-b5d0-45cb-b91f-51f8dec34f2c","Götabergsskolan","1903","Göteborg"
"http://kulturnav.org/5f403ca5-8d2a-47cf-935e-f9007a7a74da","Göteborgs centralstation","1858","Göteborg"
"http://kulturnav.org/2dd67b3c-d92c-4011-bed0-9ded02794f57","Göteborgs konsthall","1923","Göteborg"
"http://kulturnav.org/541a923c-6a28-4742-b4a2-fa4d6a3f16c8","Göteborgs remfabrik","1900","Göteborg"
"http://kulturnav.org/51eb0165-7e82-4c80-b130-a5265cb69515","Göteborgs stadsteater","1934","Göteborg"
"http://kulturnav.org/6e5cfbe3-3100-417b-bf98-9197a98627fa","Göteborgsoperan","1991","Göteborg"
"http://kulturnav.org/292c1556-f152-41a6-9ba8-8a1e5eb4e85f","Götgatan 7, Flerbostadshus","1907","Stockholm"
"http://kulturnav.org/2e600c30-ae1e-434b-88b7-e735b3e61866","Gångaren 11","1962","Stockholm"
"http://kulturnav.org/4379ff27-9d1c-4ab6-9756-fabfc8849d62","Gårdveda kapell","1960","Hultsfred"
"http://kulturnav.org/776565dd-14d1-43a5-8a75-680b794149f1","Gåsborns kyrka","1946","Filipstad"
"http://kulturnav.org/8902da73-b8ce-453f-9d9f-10d7392f08af","H55-utställningen","1955","Helsingborg"
"http://kulturnav.org/a0b67b0f-7d90-42ab-a175-f83bf0108594","Hablingbo kyrka","1170","Gotland"
"http://kulturnav.org/4ab9f7a0-d3ff-44aa-95b4-f7193763fdef","Hackås kyrka","1100","Berg"
"http://kulturnav.org/69f768db-c053-411f-8370-5fbc4e42577d","Hagakyrkan","1856","Göteborg"
"http://kulturnav.org/05d69838-ee67-4247-aece-564b93aaa252","Hagakyrkan, Borlänge","1934","Borlänge"
"http://kulturnav.org/3879e294-4a00-4090-a182-bd8b7e0d35d1","Hagalunds kyrka","1904","Solna"
"http://kulturnav.org/2b1d5c51-5283-4561-ba11-b5d92e331bcf","Hagalunds vattentorn","1911","Solna"
"http://kulturnav.org/b7672af0-ec13-478b-9617-1556755475ed","Hagby kyrka","1170","Kalmar"
"http://kulturnav.org/7484a7ef-fd26-426b-921a-2762f4c0c06a","Haglunds bro","1901","Uppsala"
"http://kulturnav.org/c1ddf35d-4185-42d8-9484-84eee745f3a1","Hagsätra centrum","1960","Stockholm"
"http://kulturnav.org/8d833362-bd2e-47ff-8733-121c4988496b","Hallands konstmuseum","1907","Halmstad"
"http://kulturnav.org/1ef5ba93-be60-4971-95a8-cc494eea8e84","Hallstaviks kyrka","1932","Norrtälje"
"http://kulturnav.org/642f77a8-d88e-49b5-93f3-cf9703f195a8","Hallwylska museet","1893","Stockholm"
"http://kulturnav.org/ba038235-4b89-4bcd-97f4-c94d681b6da1","Halmstads Sporthall","1955","Halmstad"
"http://kulturnav.org/f8018b22-0256-41cc-8b9d-fb40a075ea4f","Halmstads stadsbibliotek","2004","Halmstad"
"http://kulturnav.org/7a22136e-2f9f-4e50-aea8-670cf8bd3490","Hammarbyverket","1984","Stockholm"
"http://kulturnav.org/02bbeb2d-4683-4cb2-8144-428ff1d75a21","Hammarkullens kyrka","1972","Göteborg"
"http://kulturnav.org/4335d42c-285f-481d-9ccd-cf324dce5d62","Hamngatspalatset","1899","Stockholm"
"http://kulturnav.org/e1ac5247-d6b7-41b5-9bd0-e046801c8471","Hamnparken","2001","Jönköping"
"http://kulturnav.org/d1ef551a-b389-42d6-91a9-7e75ba796256","Harpsund","1910","Flen"
"http://kulturnav.org/1270745e-59fb-4070-bde5-aaaa52003de9","Havssvalget 17, Kontor (f. d. flerbostadshus)","1906","Stockholm"
"http://kulturnav.org/f3d93e68-cf18-4570-a0be-c72eeb739c89","Hedmanska gården","1500","Malmö"
"http://kulturnav.org/bd096388-b8d2-4b5d-940b-8462e2e7ffef","Hedvig Eleonora kyrka","1669","Stockholm"
"http://kulturnav.org/4ea3f096-6c62-49ab-8e2f-aa4ebf6be98c","Helgeandsgatan 9, Pensionärshem","1943","Lund"
"http://kulturnav.org/dbfd8ad7-7436-4b4d-86b4-acabe5594bee","Hellidens slott","1896","Tidaholm"
"http://kulturnav.org/dae951d5-050b-4666-82bd-5d1036c2bd78","Helsingborgs konserthus","1931","Helsingborg"
"http://kulturnav.org/3864166b-b971-4927-bc35-c02c1f41f21f","Helsingborgs lasarett","1975","Helsingborg"
"http://kulturnav.org/79cc39b3-abbf-434a-886d-193c91600c91","Helsingborgs stadsbibliotek","1963","Helsingborg"
"http://kulturnav.org/ddd2f9b6-eade-4207-880c-d13c982b4434","Herrängens skola","1955","Stockholm"
"http://kulturnav.org/f1680eab-09f5-40c4-bee9-d055dc00608e","Hertings kyrka","1972","Falkenberg"
"http://kulturnav.org/e71ce57c-2dba-4861-aa6c-e103c0ca8060","Hessensteinska palatset","1630","Stockholm"
"http://kulturnav.org/93d557df-cf4d-4b20-9e7d-e025d7a2e35c","Heymanska villan","1876","Göteborg"
"http://kulturnav.org/2a046b03-8ff8-4734-9bf3-ba56dceed885","Hippodromen","1898","Malmö"
"http://kulturnav.org/57af34be-a231-466c-aef7-19c8246e4a85","Hirschska huset","1890","Sundsvall"
"http://kulturnav.org/5eea96ea-3779-4466-901d-d3f1c83f970f","Hjularöds slott","1894","Eslöv"
"http://kulturnav.org/47ffc358-fa1c-4edb-9765-e9b5f1ef3bfc","Hjällbo kyrka","1973","Göteborg"
"http://kulturnav.org/a6c7e457-4706-4635-aeea-8d4ed5c52051","Holavedskapellet","1960","Tranås"
"http://kulturnav.org/b478a934-2478-458e-8d24-57d33a123d26","Horndals kyrka","1958","Avesta"
"http://kulturnav.org/da05e44a-81b2-46af-83dc-b67ed2808cae","Hornsgatan 8, Avdelningskontor för Bank AB Stockholm - Övre Norrland","1907","Stockholm"
"http://kulturnav.org/bb4d7493-cc23-4fcb-b27b-32d49782b0e7","Hospitalsträdgården 10, Femvåningshus","1912","Lund"
"http://kulturnav.org/648bf146-5d98-4f03-8cdd-4a2746812cdc","Hospitalsträdgården 8, Fem- och fyravåningshus","1930","Lund"
"http://kulturnav.org/493f786a-3187-43a2-a61a-7e6f1be0418c","Hospitalsträdgården 9, Bostadshus","1930","Lund"
"http://kulturnav.org/79dc057f-04ad-4208-8f91-1c18f41556de","Hotel Continental","1959","Stockholm"
"http://kulturnav.org/6e6e284d-3131-4ca4-b818-e93a986968e4","Hotel Rival","2002","Stockholm"
"http://kulturnav.org/b49ca1e0-de6e-4948-86f7-f7cbef6df404","Hotell Knaust","1892","Sundsvall"
"http://kulturnav.org/cab0b646-d7d4-4d02-b014-1d38b4ca4f9e","Hotell Kramer","1890","Malmö"
"http://kulturnav.org/504be0fb-c9ac-40c6-a6b4-4e3a3c985859","Hotell Malmen","1949","Stockholm"
"http://kulturnav.org/a18badac-8e4e-45ae-b0f5-b186b4ea6612","Hotell Mollberg","1884","Helsingborg"
"http://kulturnav.org/1460bbe7-4fdb-426b-8dfc-9aad70ee0ad3","Hotell Nissastigen","1945","Gislaved"
"http://kulturnav.org/3a63b927-bd88-4e79-9fec-8f7a1091caa7","Hotell Opalen","1962","Göteborg"
"http://kulturnav.org/21263da4-8c08-4c4c-a5f1-fa84e1f5b64a","Hotell Rydberg","1856","Stockholm"
"http://kulturnav.org/a6cf50ab-22be-4f51-a7fa-38b9b684ad11","Hotell Standard","1907","Östersund"
"http://kulturnav.org/79442a61-9e9f-4671-9682-2e9076c680dd","Hotell Triangeln","1978","Malmö"
"http://kulturnav.org/96a7bdd4-fb28-469d-ac12-4462849ae253","Hotell Valhall","1955","Kalix"
"http://kulturnav.org/0d69a0ba-011c-459f-b326-bc6a04987eee","Hotell Östergötland","1650","Stockholm"
"http://kulturnav.org/aa310a9d-32a0-48e3-9c69-d0c774409309","Hotell Östersund","1956","Östersund"
"http://kulturnav.org/85e6a7c9-e931-473e-81bb-88176e5c40d0","Hovenäsets kapell","1954","Sotenäs"
"http://kulturnav.org/a62760d0-a039-41dd-8ce0-291a30298d74","Hultsfreds järnvägsstation","1902","Hultsfred"
"http://kulturnav.org/0fc2b03d-30ce-4704-b841-6235a8d5a261","Hultsfreds kyrka","1934","Hultsfred"
"http://kulturnav.org/15ee3df4-9537-4370-a11c-98093447a663","Hultsjö kyrka","1859","Sävsjö"
"http://kulturnav.org/68f76150-084b-4685-9bfd-4e7747937e4a","Humlegården 57, Kontorshus- Hotell Eden","1929","Stockholm"
"http://kulturnav.org/bd5dbcc5-fc25-4025-847b-36e7c48f9975","Hunnebostrands kyrka","1911","Sotenäs"
"http://kulturnav.org/96de53c2-104e-4d22-8940-b9c59cc7400f","Husaby kyrka","1100","Götene"
"http://kulturnav.org/4151bf4b-3618-45e4-a6d1-a1d3ca606e0d","Huskvarna kyrka","1907","Jönköping"
"http://kulturnav.org/0ccedf93-9960-406e-b46d-f88faa2269bf","Huskvarna stads varmbadhus","1910","Jönköping"
"http://kulturnav.org/7139e6bb-354a-44f5-8913-b2a35242d7cf","Hussborgs lantmannaskola","1960","Ånge"
"http://kulturnav.org/a0cb38e2-f834-4a4d-8dbd-1f1b44c06e96","Hyllie kyrka","1840","Malmö"
"http://kulturnav.org/e12fec07-83e7-4cb7-af4d-9575015b75e9","Hyltebruks kyrka","1922","Hylte"
"http://kulturnav.org/2c251c45-f9b5-4f3e-a811-54c9f96b80da","Hägerstensåsens skola","1944","Stockholm"
"http://kulturnav.org/747d1e8d-5152-461f-b675-f919f398c455","Hällabrottets kyrka","1973","Kumla"
"http://kulturnav.org/fc3bae94-b580-448a-b2b8-2ac84466e537","Hällby kyrka","1931","Eskilstuna"
"http://kulturnav.org/483b2a58-6db2-4e2d-a57d-2c5e7d852eb4","Hälleberga kyrka","1978","Nybro"
"http://kulturnav.org/02b1b56d-a8ba-4ce1-be9c-55c4a233071f","Hälleforsnäs kyrka","1965","Flen"
"http://kulturnav.org/8e566b75-e079-40b6-a728-abb01682d53c","Härkeberga kyrka","1300","Enköping"
"http://kulturnav.org/5d631338-fad8-4f66-9468-fbdbff6be3f5","Härlanda fängelse","1905","Göteborg"
"http://kulturnav.org/83e5a777-9ce4-4e50-972b-2e654825eb80","Härlanda kyrka","1957","Göteborg"
"http://kulturnav.org/0b04187a-94b8-446c-85e5-7d5cebd0105a","Härnösand simhall","1970","Härnösand"
"http://kulturnav.org/8c41b455-5a0c-40ce-8f49-2ec24fbf11ef","Härnösands domkyrka","1842","Härnösand"
"http://kulturnav.org/fadd156e-2547-494c-b050-1ef59be90598","Hässelby Villastads kyrka","1939","Stockholm"
"http://kulturnav.org/5674cf1c-1833-4f17-abf8-4ae73b32f244","Hässelbygårdsskolan","1957","Stockholm"
"http://kulturnav.org/425a5c25-58f8-4be0-9876-61ba6b113573","Hästhuvudet 13, Kontorshus","1918","Stockholm"
"http://kulturnav.org/5dff0ed0-ad1f-495d-8bb7-db53eab68061","Hästskopalatset","1930","Stockholm"
"http://kulturnav.org/a8f0ef60-4174-47a7-8e25-45f75ae95ebc","Högakustenbron","1993","Härnösand"
"http://kulturnav.org/7be1a08b-406f-4785-867f-9175618b7c7f","Högalidskyrkan","1916","Stockholm"
"http://kulturnav.org/05f558d8-61f1-40d6-89d1-9e41a95dd2a5","Högalidsskolan","1916","Stockholm"
"http://kulturnav.org/60fbc487-7be5-49a0-abca-e15581507733","Höganäsmagasinet","1889","Stockholm"
"http://kulturnav.org/363076c6-4971-42b2-8bea-a887492b66e9","Högberga gård","1909","Lidingö"
"http://kulturnav.org/636e0aab-24f9-483f-9039-4ecccaa066cc","Högdalens centrum","1957","Stockholm"
"http://kulturnav.org/45835667-20c4-439b-92b7-7b07dfc15c86","Högdalshallen","1967","Stockholm"
"http://kulturnav.org/c3d6c999-060b-43a9-92ac-92d91a6a5a01","Högfors slott","1955","Östersund"
"http://kulturnav.org/ce3c97b1-ad32-4482-96a5-a6fd64cc5020","Högre latinläroverket","1862","Göteborg"
"http://kulturnav.org/f3025577-705d-4555-a85e-6a79749859ff","Högsbo kyrka","1963","Göteborg"
"http://kulturnav.org/7194a649-0ce9-409f-b9f2-031e61d3ac8d","Högsboskolan","1954","Göteborg"
"http://kulturnav.org/b419395b-6c21-41c4-bde2-8b0921673254","Högstorps kyrka","1965","Växjö"
"http://kulturnav.org/f8f4c813-0c21-41b3-b64d-b813a3db1e8e","Hökarängsskolan","1949","Stockholm"
"http://kulturnav.org/62c45b75-060f-474c-ae43-596d89dc5f50","Hötorgets tunnelbanestation","1952","Stockholm"
"http://kulturnav.org/3f552e1c-7eb9-4f7f-9e00-8c587943b71b","Håstakyrkan","1981","Hudiksvall"
"http://kulturnav.org/5f7c5fa5-5910-48ac-8843-ae3b1de1bad4","Idas skola","1908","Jönköping"
"http://kulturnav.org/559dc0bd-71c2-4791-8836-cd84c661a6ef","Idelunds möbelfabrik","1910","Aneby"
"http://kulturnav.org/be66ccfb-ba58-4fda-9dd4-cd067e13b653","Iljansbodaskolan","1991","Järfälla"
"http://kulturnav.org/ea066477-cf20-45a6-945a-2fd352175b56","Immanuelskyrkan, Stockholm","1970","Stockholm"
"http://kulturnav.org/ed748d92-2a14-4fef-b370-0a2453a8271f","Institutet för rymdfysik","2000","Kiruna"
"http://kulturnav.org/f1352e14-b88b-4afe-8629-8db718986c34","Islandsbron","1956","Uppsala"
"http://kulturnav.org/ffc87189-c66f-4511-8a76-c5585ec4ec19","Italien större 14, Finlandshuset","1896","Stockholm"
"http://kulturnav.org/f7795e2a-0603-47ac-bf31-caa276f5dac9","Italien större 8, G A Nilssons hus","1906","Stockholm"
"http://kulturnav.org/42de3448-82c2-44c0-92e3-6b7fced2a0ae","Italienska kulturinstitutet i Stockholm","1958","Stockholm"
"http://kulturnav.org/35d5edf6-f5d2-4420-886c-d451841352b4","Jamtli","1928","Östersund"
"http://kulturnav.org/9991f806-dc98-4d18-ab88-7c7bc8b728df","Johannebergskyrkan","1940","Göteborg"
"http://kulturnav.org/eeb50f65-1aeb-4ac3-b983-1b8b47f37544","Johannes brandstation","1877","Stockholm"
"http://kulturnav.org/2e7c6e43-6060-4576-b666-dd5477d49b2e","Jokkmokks nya kyrka","1887","Jokkmokk"
"http://kulturnav.org/db214d4b-fdd0-4531-b4d9-52d472ed0804","Järnlodet 15, Flerbostadshus","1901","Stockholm"
"http://kulturnav.org/4efef91e-be4e-4e9f-b563-de5c8b2ec9a6","Jönköpings centralstation","1983","Jönköping"
"http://kulturnav.org/86beb8f9-6a31-4f0e-95bc-122b26288d9b","Jönköpings teater","1904","Jönköping"
"http://kulturnav.org/7381a374-137b-4122-bc3c-580d802b7128","Jönköpings varmbadhus","1906","Jönköping"
"http://kulturnav.org/9af0f8e6-7071-45ba-abee-084ed1fdc618","Jörlanda kyrka","1100","Stenungsund"
"http://kulturnav.org/806efd19-be98-4788-9b58-de765c418f2a","Kallhälls villastad","1912","Järfälla"
"http://kulturnav.org/5f57070e-edc9-4aca-945c-5d77c243ee8e","Kallinge kyrka","1937","Ronneby"
"http://kulturnav.org/54c4b6b7-d104-4621-af59-4c15473c13a4","Kalmar domkyrka","1660","Kalmar"
"http://kulturnav.org/f6ff2361-c760-4cbb-be27-54462a79fec4","Karl Johansskolan","1921","Göteborg"
"http://kulturnav.org/839bf294-aead-4fca-baaf-a401e7ca7197","Karlbergs slott","1630","Solna"
"http://kulturnav.org/36f26608-8bab-4838-987f-208b7cad8da4","Karlbergsvägen 16 / Upplandsgatan 52, Flerbostadshus","1902","Stockholm"
"http://kulturnav.org/aaa314d2-23e7-4771-ab43-2c16bb7fe9d7","Karlsborgs fästning","1835","Karlsborg"
"http://kulturnav.org/1aad0856-89d1-4f43-9b2a-e3fbab130462","Karlskrona stadsbibliotek","1947","Karlskrona"
"http://kulturnav.org/2252933d-43ed-4207-bada-cbd18922c175","Karolinen","1938","Karlstad"
"http://kulturnav.org/7ae13bb4-fc93-44e2-866c-90c63689e999","Katarina kyrka","1656","Stockholm"
"http://kulturnav.org/62d1b144-6886-4ffe-92e0-20b03c819137","Katarinastationen","1901","Stockholm"
"http://kulturnav.org/fb02eaa6-7cd6-43cc-a7a2-0ef01b710d48","Katolska kyrkogårdens kapell, Norra begravningsplatsen","1901","Solna"
"http://kulturnav.org/772a205e-fb2d-4067-851a-e03994fd7f0e","Kattan mindre 5, Flerbostadshus","1887","Stockholm"
"http://kulturnav.org/b8649d6e-b503-48a2-8786-f7e52db0a32e","Kaverös kyrka","1968","Göteborg"
"http://kulturnav.org/d3b081ef-a8b1-46dc-9c9a-7b3c05503f3b","Kila kyrka","1962","Nyköping"
"http://kulturnav.org/807e0d97-9d48-4024-9b94-f22dea560833","Kiliansgatan 12, Lunds Allmänna Sjukkassa","1962","Lund"
"http://kulturnav.org/67898e72-c976-4a97-b78c-ed5eac02ff7f","Kirsebergs kyrka","1927","Malmö"
"http://kulturnav.org/fded964a-409e-422c-8205-04a6d9121c99","Kiruna kyrka","1909","Kiruna"
"http://kulturnav.org/2e1adfe6-a755-4eda-9ac2-e14d6a786def","Kista kyrka","1977","Stockholm"
"http://kulturnav.org/9d438230-e841-4907-9fe1-c670bb879916","Kista Science Tower","2000","Stockholm"
"http://kulturnav.org/cbbca6de-bb97-42ac-b30c-8550aba25282","Klamparen 10, Stockholms Tingsrätt","1984","Stockholm"
"http://kulturnav.org/7551435f-a4ef-4c9f-92fa-f2db374348b2","Klara församlingshus","1907","Stockholm"
"http://kulturnav.org/12b88efe-8200-4f68-ab29-83dfc92c6bcb","Klarabergsgatan 33-35, Butiks- och kontorshus","1954","Stockholm"
"http://kulturnav.org/45c5b7bd-8d37-418c-b00d-af5eb1a30e56","Klarabergsgatan 37, Kontorshus","1958","Stockholm"
"http://kulturnav.org/33fd763e-d803-486b-9f3c-a5170b48b828","Klippans kapell","1935","Klippan"
"http://kulturnav.org/908966b9-948c-42ec-8e34-fa5247d76777","Klosettpalatset","1936","Uppsala"
"http://kulturnav.org/7a8bad26-fff3-4346-9c86-be10c54e3be6","Klosters kyrka","1925","Eskilstuna"
"http://kulturnav.org/6b29660b-acce-43c1-8ca6-684a05426a7a","Knutstorp","1829","Nässjö"
"http://kulturnav.org/59189472-55c2-4ebe-ae09-53c4d34ad584","Konstakademiens hus","1670","Stockholm"
"http://kulturnav.org/971dc4f7-0c74-473e-9867-826049caeb41","Konsthallen vid Bohusläns museum","2002","Uddevalla"
"http://kulturnav.org/9d9d8faf-71e7-4521-bf7f-ef17438bac23","Kontoristföreningens hus, Göteborg","1906","Göteborg"
"http://kulturnav.org/c1787f19-e99d-4a40-be2e-9e081daceade","Krabaten 2, Flerbostadshus- Galleri Orrefors","1896","Stockholm"
"http://kulturnav.org/52f05d89-ddd5-48ea-ba97-3cb8cf640664","Kristinedalkyrkan","1971","Stenungsund"
"http://kulturnav.org/d74af2bf-8f29-40be-a777-17a68180277d","Krokstrands kapell","1930","Strömstad"
"http://kulturnav.org/88135cfe-140f-4d81-a341-8cea59242fb1","Kronobageriet, Stockholm","1500","Stockholm"
"http://kulturnav.org/c85b9705-39e3-4f06-bd4a-00665dcf2649","Kronoparkskyrkan","1979","Karlstad"
"http://kulturnav.org/61ad157b-c6e0-41fe-9ae0-55aaf7eb115f","Kronovalls slott","1876","Tomelilla"
"http://kulturnav.org/97f1aa65-1f27-4ae8-8e4a-5525a4fbc532","Kronprinsen","1959","Malmö"
"http://kulturnav.org/3d0d5ad6-c75d-4a5f-ad43-5b2bde255243","Kroppkärrskyrkan","1972","Karlstad"
"http://kulturnav.org/6d21edd3-96ab-4ecb-be29-2f0d4ff9dae8","Krämaren, Centrumbebyggelse","1959","Örebro"
"http://kulturnav.org/49b70ec1-12a5-47c6-9d4d-d1d040830c57","Kullavikskyrkan","1980","Kungsbacka"
"http://kulturnav.org/a3ed73bc-f1bf-4b26-9697-cade3d41522e","Kulturen 25, Tvåvåningshus","1911","Lund"
"http://kulturnav.org/9f7666a4-44ce-404e-a9ff-9b53460011f2","Kulturhuset","1968","Stockholm"
"http://kulturnav.org/6a979048-18fb-46f9-ad8b-8d940a45d969","Kumla skola","1967","Tyresö"
"http://kulturnav.org/06787cbd-0247-4e32-b0ed-383bf1a238f0","Kummelnäs kapell","1925","Nacka"
"http://kulturnav.org/99ac773d-707d-40ab-ba59-73e35013dd1f","Kungliga biblioteket","1865","Stockholm"
"http://kulturnav.org/80d70495-ca3c-4b8d-80c0-5012cc23a73f","Kungliga Musikaliska Akademiens hus","1872","Stockholm"
